customer_id,email,first_name,last_name,country,city,signup_date,acquisition_channel,segment,age,is_subscribed,total_orders,total_revenue,avg_order_value,first_order,last_order,ltv,days_active,order_freq_days,churned,cohort_month
8267,phillipsstephen@example.com,Brandy,Jackson,UK,Mooreside,2023-02-05,social_media,budget,21,False,1,158.3,158.3,2023-09-01,2023-09-01,158.3,0.0,,True,2023-09
8268,kathleen07@example.net,Eric,Harrison,India,Lishire,2023-07-15,email_campaign,regular,41,True,1,1021.11,1021.11,2023-09-06,2023-09-06,1021.11,0.0,,True,2023-09
8269,claudia53@example.org,Jose,Flynn,India,Lake Pamelamouth,2023-05-14,paid_search,regular,33,True,1,2887.5,2887.5,2023-06-07,2023-06-07,2887.5,0.0,,True,2023-06
8270,megan63@example.net,Megan,Ward,Singapore,South Zoeton,2023-03-17,organic_search,regular,21,True,6,15369.5,2561.58,2023-04-15,2023-12-02,15369.5,231.0,46.2,True,2023-04
8271,dcantu@example.com,Nichole,Allen,USA,Robinsonville,2022-09-23,paid_search,budget,58,False,1,311.55,311.55,2022-09-24,2022-09-24,311.55,0.0,,True,2022-09
8272,chanadrian@example.net,James,Clark,India,New Roberthaven,2024-02-16,paid_search,regular,62,True,1,179.02,179.02,2024-02-26,2024-02-26,179.02,0.0,,False,2024-02
8273,elizabethmills@example.com,Barbara,Camacho,USA,Montgomeryfurt,2023-09-25,referral,budget,55,True,1,4034.42,4034.42,2023-10-06,2023-10-06,4034.42,0.0,,True,2023-10
8274,twoodward@example.com,Jesse,Jones,India,North Brandihaven,2023-04-24,direct,regular,32,True,4,7487.32,1871.83,2023-06-17,2024-03-10,7487.32,267.0,89.0,False,2023-06
8275,beasleyjimmy@example.org,Katrina,Stone,India,Davidland,2023-01-16,organic_search,vip,32,True,8,26544.96,3318.12,2023-02-20,2024-03-22,26544.96,396.0,56.6,False,2023-02
8276,rholt@example.net,Philip,Hayes,India,South Karinafort,2022-07-30,organic_search,budget,49,True,0,0.0,,,,,,,True,
8277,kelly07@example.net,Jessica,Cox,Germany,Gordonchester,2022-05-21,email_campaign,regular,47,False,1,3147.27,3147.27,2022-05-25,2022-05-25,3147.27,0.0,,True,2022-05
8278,phillipstracy@example.net,Tina,Armstrong,India,North Lisaborough,2022-11-12,email_campaign,regular,27,False,3,3223.83,1074.61,2022-11-12,2022-11-16,3223.83,4.0,2.0,True,2022-11
8279,barbara87@example.org,Beth,Chase,Singapore,East Cindyland,2022-11-19,paid_search,regular,49,True,1,752.05,752.05,2023-05-22,2023-05-22,752.05,0.0,,True,2023-05
8280,comptonbrian@example.com,Beverly,Carter,Singapore,Lawrenceville,2023-02-10,organic_search,premium,53,True,2,2651.1,1325.55,2023-06-04,2023-11-21,2651.1,170.0,170.0,True,2023-06
8281,stephanie79@example.com,Elizabeth,Gonzalez,USA,South Caitlin,2024-01-25,referral,budget,56,True,2,1451.99,726.0,2024-02-08,2024-03-09,1451.99,30.0,30.0,False,2024-02
8282,perezjohn@example.com,Stephanie,Lawrence,USA,Joanview,2023-07-10,referral,vip,50,False,13,11658.57,896.81,2023-07-27,2024-03-16,11658.57,233.0,19.4,False,2023-07
8283,chenanthony@example.net,Kelly,Hall,Canada,Dennisville,2023-04-28,paid_search,regular,37,False,1,13847.5,13847.5,2023-05-06,2023-05-06,13847.5,0.0,,True,2023-05
8284,jennifer31@example.net,Samantha,Adkins,India,Dannyshire,2023-09-02,organic_search,regular,28,True,1,3316.85,3316.85,2023-09-04,2023-09-04,3316.85,0.0,,True,2023-09
8285,andrew64@example.org,Donald,Weaver,Australia,South Williamside,2022-11-06,direct,regular,23,True,4,6561.14,1640.28,2023-02-28,2024-01-18,6561.14,324.0,108.0,False,2023-02
8286,jasonjames@example.org,Andrew,Perez,Singapore,Williamview,2023-07-01,organic_search,premium,45,True,3,4199.56,1399.85,2024-01-11,2024-03-28,4199.56,77.0,38.5,False,2024-01
8287,handerson@example.com,Nathan,Morris,India,North Brianna,2023-11-07,social_media,vip,65,True,6,5013.0,835.5,2023-11-10,2024-01-27,5013.0,78.0,15.6,False,2023-11
8288,rickythomas@example.net,Anthony,Miller,India,Thomasfurt,2022-07-21,paid_search,regular,53,False,1,1084.64,1084.64,2022-07-26,2022-07-26,1084.64,0.0,,True,2022-07
8289,hurleytimothy@example.org,David,Anderson,India,West Jonathanmouth,2023-12-20,organic_search,premium,22,True,3,3999.8,1333.27,2024-01-13,2024-03-11,3999.8,58.0,29.0,False,2024-01
8290,idaniels@example.net,Deborah,Brown,UK,Mooreshire,2022-02-12,email_campaign,regular,26,True,1,4915.08,4915.08,2024-01-12,2024-01-12,4915.08,0.0,,False,2024-01
8291,ashley94@example.net,Brian,Durham,India,Lake Zacharyhaven,2023-06-25,referral,premium,23,True,1,2922.16,2922.16,2023-06-30,2023-06-30,2922.16,0.0,,True,2023-06
8292,paulwhite@example.net,Jeremy,Campos,Australia,Coleton,2023-10-25,organic_search,regular,34,False,7,17581.15,2511.59,2023-10-28,2023-12-01,17581.15,34.0,5.7,True,2023-10
8293,urichardson@example.org,Anthony,Martin,Canada,New Matthew,2022-03-07,email_campaign,regular,60,True,0,0.0,,,,,,,True,
8294,tjohnson@example.net,Patricia,Lee,Australia,Jasonville,2022-01-19,paid_search,regular,23,True,0,0.0,,,,,,,True,
8295,eprice@example.net,Pamela,Boyd,India,Alvarezbury,2022-08-23,organic_search,budget,55,True,1,363.18,363.18,2022-08-23,2022-08-23,363.18,0.0,,True,2022-08
8296,xacosta@example.net,David,Greene,India,North Brenda,2022-05-18,paid_search,premium,43,True,1,681.75,681.75,2022-06-09,2022-06-09,681.75,0.0,,True,2022-06
8297,nicholas34@example.com,Sean,Scott,USA,Melissachester,2023-12-30,email_campaign,regular,24,False,1,121.69,121.69,2024-02-05,2024-02-05,121.69,0.0,,False,2024-02
8298,connierobinson@example.net,Kenneth,Higgins,Canada,North Gregorytown,2024-02-21,organic_search,regular,46,False,4,3985.2200000000003,996.3,2024-02-21,2024-03-29,3985.22,37.0,12.3,False,2024-02
8299,bethanytorres@example.net,Jonathan,Carney,India,South Jonathanton,2022-07-23,organic_search,budget,51,False,1,107.34,107.34,2023-09-07,2023-09-07,107.34,0.0,,True,2023-09
8300,rogerscarolyn@example.org,Brian,Cruz,USA,East Spencer,2022-02-11,influencer,budget,45,False,2,715.5600000000001,357.78,2022-03-15,2022-05-29,715.56,75.0,75.0,True,2022-03
8301,jacobskaitlyn@example.net,Ana,Marshall,Canada,Lake Brianfurt,2024-01-31,paid_search,vip,49,True,3,7464.700000000001,2488.23,2024-03-07,2024-03-31,7464.7,24.0,12.0,False,2024-03
8302,psmith@example.org,Pamela,Rose,India,South Annamouth,2024-02-01,organic_search,regular,58,True,2,4838.0,2419.0,2024-03-11,2024-03-18,4838.0,7.0,7.0,False,2024-03
8303,kimgonzalez@example.org,Vicki,Webb,USA,Lake Tammymouth,2024-01-24,organic_search,regular,41,True,3,3372.27,1124.09,2024-02-20,2024-03-12,3372.27,21.0,10.5,False,2024-02
8304,jameshatfield@example.com,Tanya,Hansen,India,West Patriciaville,2022-08-12,social_media,premium,61,True,0,0.0,,,,,,,True,
8305,ryanrowe@example.org,William,Garcia,USA,North Harryshire,2022-11-13,organic_search,budget,59,True,1,841.5,841.5,2023-03-14,2023-03-14,841.5,0.0,,True,2023-03
8306,bfoley@example.com,Jeffrey,Clark,India,Kristenstad,2023-03-13,social_media,regular,41,True,3,1389.39,463.13,2023-10-17,2024-02-06,1389.39,112.0,56.0,False,2023-10
8307,russellalyssa@example.net,Karen,White,USA,Sheltonville,2023-02-21,paid_search,premium,60,True,3,3380.95,1126.98,2023-02-21,2023-03-14,3380.95,21.0,10.5,True,2023-02
8308,woodmarc@example.net,Christina,Patrick,USA,North Katherinetown,2023-12-13,organic_search,budget,54,False,1,606.73,606.73,2024-03-13,2024-03-13,606.73,0.0,,False,2024-03
8309,ortizlori@example.org,Jennifer,Gardner,India,Lake Davidhaven,2022-05-10,influencer,premium,41,True,5,4129.33,825.87,2022-05-14,2022-06-11,4129.33,28.0,7.0,True,2022-05
8310,evanstimothy@example.com,John,Byrd,India,North Kristenland,2023-10-23,social_media,premium,49,False,2,1443.8400000000001,721.92,2023-11-04,2023-11-28,1443.84,24.0,24.0,True,2023-11
8311,lisa40@example.net,Ruth,Tate,India,East Sarah,2023-12-02,referral,budget,51,False,1,1884.51,1884.51,2024-02-18,2024-02-18,1884.51,0.0,,False,2024-02
8312,dfranco@example.org,Nichole,Stevens,Canada,Leetown,2023-08-14,email_campaign,premium,56,True,0,0.0,,,,,,,True,
8313,uhutchinson@example.com,Sean,Miller,India,Richardschester,2022-11-05,paid_search,budget,61,True,1,1369.73,1369.73,2023-11-26,2023-11-26,1369.73,0.0,,True,2023-11
8314,brianwallace@example.com,Gregory,Brown,Australia,Jessicaberg,2022-06-23,direct,regular,36,True,0,0.0,,,,,,,True,
8315,xgregory@example.org,Terry,Watson,USA,Williamsonchester,2022-11-24,organic_search,regular,60,True,2,4736.87,2368.44,2023-01-31,2023-02-02,4736.87,2.0,2.0,True,2023-01
8316,randyschaefer@example.org,Jeanne,Munoz,India,West Davidstad,2022-03-28,email_campaign,regular,36,True,2,2582.94,1291.47,2023-11-01,2023-11-18,2582.94,17.0,17.0,True,2023-11
8317,bobbywalker@example.org,Anthony,Lewis,India,Longton,2022-11-17,email_campaign,regular,47,True,4,2706.62,676.66,2022-12-26,2023-02-05,2706.62,41.0,13.7,True,2022-12
8318,margaretparrish@example.com,Bruce,Peters,UK,Erikaland,2022-07-03,email_campaign,budget,20,False,2,3216.31,1608.16,2022-07-06,2022-08-27,3216.31,52.0,52.0,True,2022-07
8319,cherryzachary@example.net,Stacey,Lee,Australia,South Johnmouth,2022-05-31,social_media,premium,21,True,5,17077.79,3415.56,2022-10-26,2024-02-22,17077.79,484.0,121.0,False,2022-10
8320,johnmiller@example.net,David,Johnson,USA,Sarashire,2023-06-19,email_campaign,premium,27,False,1,3124.35,3124.35,2023-07-21,2023-07-21,3124.35,0.0,,True,2023-07
8321,gkelly@example.org,Anthony,Martin,Germany,Walkerside,2022-05-17,email_campaign,regular,32,True,3,2520.2,840.07,2022-05-21,2022-06-17,2520.2,27.0,13.5,True,2022-05
8322,bennetttanya@example.net,Danny,Smith,India,Andrewmouth,2022-05-29,paid_search,budget,27,True,1,2879.7,2879.7,2023-05-25,2023-05-25,2879.7,0.0,,True,2023-05
8323,stephanielang@example.com,Deborah,Flynn,India,Maynardburgh,2024-01-15,direct,regular,58,True,1,6097.24,6097.24,2024-02-03,2024-02-03,6097.24,0.0,,False,2024-02
8324,mmiller@example.com,Amanda,Parker,UK,South Daniel,2022-10-07,email_campaign,budget,41,True,1,3981.03,3981.03,2022-12-28,2022-12-28,3981.03,0.0,,True,2022-12
8325,tammylee@example.com,Anna,Lloyd,UK,West James,2023-12-22,organic_search,regular,48,True,1,679.44,679.44,2024-03-20,2024-03-20,679.44,0.0,,False,2024-03
8326,douglasellison@example.org,Meredith,Hicks,USA,Jamesburgh,2022-05-18,paid_search,regular,62,True,1,836.51,836.51,2022-06-29,2022-06-29,836.51,0.0,,True,2022-06
8327,paulyoung@example.org,Robert,Garcia,Germany,Lake Matthew,2022-10-03,organic_search,regular,33,False,1,593.11,593.11,2024-02-28,2024-02-28,593.11,0.0,,False,2024-02
8328,thomasamanda@example.net,Jessica,Herman,India,Sherrimouth,2022-02-10,direct,budget,25,True,0,0.0,,,,,,,True,
8329,matthewmyers@example.com,Sheila,Lloyd,India,New Amandafurt,2022-10-23,organic_search,regular,41,False,1,474.04,474.04,2023-01-05,2023-01-05,474.04,0.0,,True,2023-01
8330,michaelroberson@example.com,Kristen,Hogan,Singapore,North Laura,2023-04-03,paid_search,regular,21,True,1,573.67,573.67,2023-10-19,2023-10-19,573.67,0.0,,True,2023-10
8331,clayton72@example.net,Gregory,Davis,USA,Millerport,2023-06-08,organic_search,regular,41,True,0,0.0,,,,,,,True,
8332,danielmorales@example.com,Sara,Day,USA,North Kristenhaven,2023-02-23,social_media,premium,37,False,0,0.0,,,,,,,True,
8333,charles16@example.org,Morgan,Soto,Singapore,East Duaneville,2023-10-08,organic_search,premium,55,True,2,6412.429999999999,3206.21,2023-11-14,2023-11-15,6412.43,1.0,1.0,True,2023-11
8334,michaelhaas@example.com,Kristi,Henry,Canada,East Alexandra,2023-01-05,email_campaign,budget,44,True,1,2691.5,2691.5,2023-01-06,2023-01-06,2691.5,0.0,,True,2023-01
8335,zachary48@example.net,Rachel,Mercado,India,Hudsonhaven,2023-10-14,social_media,regular,41,True,0,0.0,,,,,,,True,
8336,warnergary@example.org,Anna,Robinson,USA,Mccarthyside,2022-09-10,referral,regular,20,True,9,22227.72,2469.75,2022-11-06,2024-01-03,22227.72,423.0,52.9,False,2022-11
8337,lewisheather@example.org,Lindsay,Rodriguez,India,West Karentown,2022-01-23,referral,premium,28,True,3,9884.720000000001,3294.91,2022-02-13,2023-12-07,9884.72,662.0,331.0,True,2022-02
8338,david10@example.com,Richard,Smith,India,South David,2023-11-14,paid_search,budget,38,True,6,3574.78,595.8,2023-11-19,2024-02-29,3574.78,102.0,20.4,False,2023-11
8339,nunezmaria@example.net,Samantha,Manning,India,Caldwellville,2023-03-17,paid_search,regular,24,False,1,853.99,853.99,2024-01-09,2024-01-09,853.99,0.0,,False,2024-01
8340,ashley43@example.com,Alexander,Brown,India,Port Kelsey,2022-03-24,social_media,premium,29,True,6,15702.77,2617.13,2022-04-21,2023-12-05,15702.77,593.0,118.6,True,2022-04
8341,gfrederick@example.net,Kevin,Byrd,UK,Shawnmouth,2022-08-21,social_media,premium,54,True,6,6818.83,1136.47,2022-10-10,2023-11-23,6818.83,409.0,81.8,True,2022-10
8342,jacqueline52@example.org,Leslie,Mullins,USA,Martinezmouth,2024-01-25,organic_search,regular,30,True,1,1784.69,1784.69,2024-01-27,2024-01-27,1784.69,0.0,,False,2024-01
8343,aaron52@example.com,Casey,Smith,India,Dayland,2022-03-23,paid_search,budget,21,False,0,0.0,,,,,,,True,
8344,kevin99@example.org,Gerald,Frederick,USA,West Robert,2023-06-28,email_campaign,premium,63,False,0,0.0,,,,,,,True,
8345,candicemoore@example.net,Stacy,Spencer,Canada,Joshuastad,2023-01-06,social_media,regular,63,True,0,0.0,,,,,,,True,
8346,shawn63@example.com,April,Brooks,UK,Donnaton,2023-07-26,social_media,budget,63,True,0,0.0,,,,,,,True,
8347,johnfloyd@example.net,Jessica,Murray,India,New Samantha,2022-06-24,referral,regular,51,False,1,78.86,78.86,2024-02-29,2024-02-29,78.86,0.0,,False,2024-02
8348,krowe@example.net,Randy,Miller,Germany,New Mark,2022-05-06,social_media,vip,61,True,1,400.47,400.47,2022-07-16,2022-07-16,400.47,0.0,,True,2022-07
8349,adamsrobert@example.org,Ashley,Torres,UK,Port Justin,2023-02-17,organic_search,regular,55,True,7,6386.42,912.35,2023-02-19,2023-04-11,6386.42,51.0,8.5,True,2023-02
8350,sloanmargaret@example.net,Sarah,Farley,USA,Port Elizabethton,2024-02-26,organic_search,regular,42,True,1,2673.71,2673.71,2024-03-19,2024-03-19,2673.71,0.0,,False,2024-03
8351,hoganjohn@example.com,Stacey,Wright,USA,Robertsonshire,2023-09-20,organic_search,budget,28,False,0,0.0,,,,,,,True,
8352,hsimmons@example.com,Timothy,Levy,Australia,Jillville,2023-09-25,organic_search,budget,30,True,0,0.0,,,,,,,True,
8353,gail91@example.org,Gary,Calhoun,Singapore,West Jamesfurt,2023-01-08,direct,budget,59,True,0,0.0,,,,,,,True,
8354,bartlettrobert@example.org,Joseph,Young,India,Hollyview,2023-03-26,social_media,budget,41,True,1,516.47,516.47,2023-04-20,2023-04-20,516.47,0.0,,True,2023-04
8355,jennifer69@example.com,Kevin,Wong,India,North Roberttown,2022-01-20,paid_search,budget,41,False,0,0.0,,,,,,,True,
8356,beanjason@example.org,Jermaine,Ortiz,Germany,Port Matthewside,2022-10-09,organic_search,premium,24,False,8,23568.61,2946.08,2022-10-15,2022-11-28,23568.61,44.0,6.3,True,2022-10
8358,amandahansen@example.org,Donald,Parker,India,West Jessicafort,2023-01-23,direct,budget,41,True,3,7297.780000000001,2432.59,2023-05-03,2024-01-15,7297.78,257.0,128.5,False,2023-05
8359,hortonrose@example.com,Cynthia,Blanchard,USA,West William,2023-03-10,organic_search,premium,61,True,1,3006.54,3006.54,2023-06-23,2023-06-23,3006.54,0.0,,True,2023-06
8360,stacy41@example.com,John,Dixon,USA,Port Scott,2022-01-15,paid_search,regular,60,True,1,4702.05,4702.05,2022-01-24,2022-01-24,4702.05,0.0,,True,2022-01
8361,benjamin06@example.net,Emily,Pittman,UK,North Matthew,2022-07-22,social_media,budget,57,True,0,0.0,,,,,,,True,
8362,flemingalexis@example.com,Samantha,Zimmerman,India,Marquezport,2022-06-16,paid_search,premium,32,True,2,5690.59,2845.3,2023-10-20,2024-02-03,5690.59,106.0,106.0,False,2023-10
8363,schroederlisa@example.net,Mary,Medina,Canada,East Ericabury,2022-07-05,referral,budget,19,False,0,0.0,,,,,,,True,
8364,suareznicole@example.org,Timothy,Strickland,Canada,Port Jasontown,2023-05-25,paid_search,budget,27,True,1,864.27,864.27,2023-08-15,2023-08-15,864.27,0.0,,True,2023-08
8365,francochristopher@example.org,Cheryl,Bush,Canada,Briannamouth,2024-02-12,organic_search,budget,30,True,0,0.0,,,,,,,True,
8366,ryanjamie@example.org,Bruce,Heath,USA,South Davidfurt,2022-06-05,organic_search,regular,24,False,0,0.0,,,,,,,True,
8367,pooleamy@example.com,Jason,Barajas,India,South Victormouth,2023-02-25,organic_search,premium,41,False,5,12723.6,2544.72,2023-03-07,2024-01-06,12723.6,305.0,76.2,False,2023-03
8368,ysavage@example.com,Tina,Lopez,USA,Port Davidville,2024-01-29,organic_search,budget,61,True,1,369.73,369.73,2024-02-04,2024-02-04,369.73,0.0,,False,2024-02
8369,yolson@example.org,Raymond,Pena,USA,Fergusonland,2023-06-05,social_media,vip,36,False,21,30411.6,1448.17,2023-06-09,2024-03-14,30411.6,279.0,14.0,False,2023-06
8370,floydjill@example.net,Brittney,Brown,Singapore,Salinasland,2022-07-24,organic_search,premium,39,False,1,740.97,740.97,2022-09-17,2022-09-17,740.97,0.0,,True,2022-09
8371,nathan56@example.com,Nicholas,Washington,USA,Bishoptown,2022-08-30,social_media,premium,20,True,4,4511.76,1127.94,2023-03-20,2024-03-16,4511.76,362.0,120.7,False,2023-03
8372,rachel41@example.org,Rodney,Curry,Singapore,Carlsonland,2022-11-19,referral,vip,59,True,6,15978.99,2663.16,2022-12-06,2023-02-03,15978.99,59.0,11.8,True,2022-12
8373,pruittjared@example.org,Sylvia,Krause,UK,Duaneport,2023-10-05,referral,regular,51,False,3,7724.27,2574.76,2023-11-21,2024-02-28,7724.27,99.0,49.5,False,2023-11
8374,rogercameron@example.net,Kayla,Jenkins,India,Hudsonmouth,2022-11-08,direct,budget,23,False,0,0.0,,,,,,,True,
8375,nblack@example.net,Lisa,Williams,USA,Granthaven,2022-06-30,organic_search,regular,41,False,3,827.02,275.67,2022-07-07,2022-07-25,827.02,18.0,9.0,True,2022-07
8376,rossteresa@example.com,Danny,Sanchez,USA,Nelsonton,2023-02-21,social_media,premium,50,True,1,252.7,252.7,2023-03-06,2023-03-06,252.7,0.0,,True,2023-03
8377,robin70@example.org,Andrea,Torres,Germany,East Chadville,2022-11-20,organic_search,budget,44,True,0,0.0,,,,,,,True,
8378,woodtodd@example.net,Michelle,Brown,India,North Sarah,2022-08-20,email_campaign,premium,38,True,2,3368.6400000000003,1684.32,2022-08-30,2022-09-11,3368.64,12.0,12.0,True,2022-08
8379,nromero@example.org,William,Christensen,UK,Nicholasport,2023-01-01,referral,regular,32,False,1,186.84,186.84,2023-02-14,2023-02-14,186.84,0.0,,True,2023-02
8380,samanthajohnson@example.org,Tina,Hernandez,UK,East Ashley,2023-07-06,organic_search,regular,53,True,0,0.0,,,,,,,True,
8381,debranelson@example.org,Nathaniel,Miller,India,Port Ann,2022-12-30,organic_search,premium,25,True,0,0.0,,,,,,,True,
8382,todd78@example.org,David,Rodriguez,India,Kentmouth,2022-12-19,social_media,budget,38,True,5,3240.99,648.2,2023-01-02,2024-02-06,3240.99,400.0,100.0,False,2023-01
8383,xhall@example.org,Marc,Ayers,India,Williamsfurt,2024-01-07,email_campaign,vip,39,True,3,11152.99,3717.66,2024-01-08,2024-02-27,11152.99,50.0,25.0,False,2024-01
8385,jmay@example.org,Jose,Murphy,India,Petersonmouth,2023-05-21,social_media,regular,55,True,8,8456.06,1057.01,2023-10-29,2024-03-02,8456.06,125.0,17.9,False,2023-10
8386,ccarlson@example.org,Lee,Hicks,USA,South Danielle,2022-06-02,organic_search,budget,51,True,1,2492.52,2492.52,2023-07-25,2023-07-25,2492.52,0.0,,True,2023-07
8387,zfields@example.org,Ryan,Spears,Germany,North Scotthaven,2023-08-22,social_media,regular,41,True,0,0.0,,,,,,,True,
8388,loridavis@example.org,Christina,Hanson,Australia,Spencerbury,2023-04-23,social_media,regular,37,False,8,7835.24,979.4,2023-05-08,2024-03-16,7835.24,313.0,44.7,False,2023-05
8389,haydencook@example.net,Isabella,Holloway,Singapore,West Lucas,2022-04-17,paid_search,regular,43,True,0,0.0,,,,,,,True,
8390,simmonsheidi@example.net,Brian,Bryan,Australia,Christopherville,2023-01-02,influencer,budget,28,False,1,1095.5,1095.5,2024-03-30,2024-03-30,1095.5,0.0,,False,2024-03
8391,zacharycantu@example.org,Frederick,Hernandez,India,South Kathryn,2023-08-12,social_media,regular,47,True,0,0.0,,,,,,,True,
8392,lisaball@example.net,Sara,Hughes,USA,West Edwardton,2024-03-01,direct,budget,38,True,2,3816.33,1908.16,2024-03-07,2024-03-20,3816.33,13.0,13.0,False,2024-03
8393,amy25@example.org,Norman,Byrd,India,Lake Jameshaven,2023-01-24,social_media,budget,48,False,1,507.58,507.58,2023-08-26,2023-08-26,507.58,0.0,,True,2023-08
8394,christopher86@example.net,Justin,Johnson,USA,Marthamouth,2023-11-17,organic_search,regular,57,True,1,1961.25,1961.25,2024-01-26,2024-01-26,1961.25,0.0,,False,2024-01
8395,ricelauren@example.net,Cheryl,Reid,India,Port Tylerfurt,2022-03-28,paid_search,budget,52,True,4,7995.31,1998.83,2022-04-28,2022-06-17,7995.31,50.0,16.7,True,2022-04
8396,xgarcia@example.com,Michael,Stone,Australia,Lake Stephaniechester,2023-01-20,paid_search,regular,35,True,1,2189.1,2189.1,2023-11-11,2023-11-11,2189.1,0.0,,True,2023-11
8397,sellersscott@example.org,Toni,Baird,USA,Edwardsberg,2022-01-06,organic_search,regular,65,True,0,0.0,,,,,,,True,
8398,alanfisher@example.com,Sean,Morrison,USA,South Kyle,2022-11-27,referral,regular,26,True,1,10002.98,10002.98,2023-08-23,2023-08-23,10002.98,0.0,,True,2023-08
8399,rwhite@example.com,Brittany,Underwood,USA,Stephensburgh,2024-01-18,paid_search,regular,40,True,1,1225.39,1225.39,2024-02-05,2024-02-05,1225.39,0.0,,False,2024-02
8400,higginsdavid@example.net,Alyssa,Clark,UK,Lisaville,2022-06-05,social_media,regular,57,True,1,384.6,384.6,2024-01-16,2024-01-16,384.6,0.0,,False,2024-01
8401,john19@example.com,Guy,Stephenson,Canada,Mcintyrefurt,2023-04-28,organic_search,budget,49,True,0,0.0,,,,,,,True,
8402,paulanguyen@example.org,Michael,Davis,Canada,Deborahtown,2022-10-12,paid_search,regular,59,True,0,0.0,,,,,,,True,
8403,carterjeffrey@example.org,Kelsey,Jackson,USA,West Shaneport,2022-01-18,social_media,regular,64,False,2,3735.28,1867.64,2023-06-07,2023-11-23,3735.28,169.0,169.0,True,2023-06
8404,fgraham@example.com,Daniel,Robinson,India,Carloshaven,2022-04-19,direct,budget,45,True,0,0.0,,,,,,,True,
8405,tiffany91@example.com,Edward,Turner,India,East Shannonberg,2024-01-06,social_media,regular,58,True,0,0.0,,,,,,,True,
8406,tjackson@example.org,Cassidy,Fernandez,India,Medinaborough,2022-03-31,organic_search,regular,25,True,1,1319.45,1319.45,2023-12-03,2023-12-03,1319.45,0.0,,True,2023-12
8407,jesusbrown@example.com,Michael,Douglas,USA,Wiseland,2022-03-02,organic_search,regular,21,True,0,0.0,,,,,,,True,
8408,michaelanderson@example.org,Adam,Kerr,Singapore,Port Scott,2023-05-19,organic_search,premium,64,True,0,0.0,,,,,,,True,
8409,fgarcia@example.com,Stephanie,Johnson,Canada,Port Georgeton,2022-01-26,paid_search,premium,50,True,0,0.0,,,,,,,True,
8410,kimberly51@example.com,Hunter,Garza,Germany,East Janet,2023-06-19,paid_search,regular,36,True,1,1662.04,1662.04,2023-11-26,2023-11-26,1662.04,0.0,,True,2023-11
8411,daviswilliam@example.com,Andrea,Cox,Australia,West Devonmouth,2023-04-13,email_campaign,regular,30,False,1,924.59,924.59,2023-04-15,2023-04-15,924.59,0.0,,True,2023-04
8412,bhartman@example.net,Nicole,Johnson,India,Randyborough,2023-03-16,referral,regular,51,True,1,2037.37,2037.37,2023-08-20,2023-08-20,2037.37,0.0,,True,2023-08
8413,nataliesmith@example.net,Andrea,Rogers,Germany,Port Barbaramouth,2022-01-09,paid_search,budget,22,True,1,3041.49,3041.49,2022-02-20,2022-02-20,3041.49,0.0,,True,2022-02
8414,fsutton@example.com,Aaron,Barton,India,Lake Robert,2024-01-02,social_media,budget,37,True,1,1888.63,1888.63,2024-01-17,2024-01-17,1888.63,0.0,,False,2024-01
8415,carrievalenzuela@example.org,Mark,Reed,India,Floresborough,2023-01-11,social_media,regular,59,False,2,1067.38,533.69,2023-01-14,2023-01-25,1067.38,11.0,11.0,True,2023-01
8416,andersonleslie@example.com,April,Baker,USA,New Josephhaven,2022-03-10,paid_search,budget,62,False,0,0.0,,,,,,,True,
8417,kenneth62@example.org,Joseph,Briggs,UK,Matthewfort,2023-07-22,paid_search,premium,45,False,0,0.0,,,,,,,True,
8418,mlopez@example.org,Lauren,Barrera,Canada,Port Jennifer,2022-08-25,direct,regular,19,False,7,13281.64,1897.38,2023-02-13,2024-01-13,13281.64,334.0,55.7,False,2023-02
8419,dayarthur@example.net,Kathryn,Moore,India,Port Michelle,2022-07-09,referral,budget,44,True,0,0.0,,,,,,,True,
8420,ellisjason@example.com,Katie,Brewer,USA,New Brandon,2022-03-27,paid_search,regular,50,True,1,1192.68,1192.68,2024-02-20,2024-02-20,1192.68,0.0,,False,2024-02
8421,virginiahopkins@example.com,Natalie,Martinez,India,Nicolechester,2022-05-08,organic_search,regular,21,True,6,19510.66,3251.78,2022-05-18,2022-06-11,19510.66,24.0,4.8,True,2022-05
8422,myoung@example.com,Nicholas,Williams,UK,Port Scott,2022-09-09,referral,premium,19,True,2,1422.84,711.42,2022-09-22,2022-11-25,1422.84,64.0,64.0,True,2022-09
8423,ochandler@example.com,Sydney,Moss,India,Youngport,2022-08-27,organic_search,regular,20,True,0,0.0,,,,,,,True,
8425,davisderrick@example.org,Jennifer,Wood,UK,South Jennifer,2023-09-02,social_media,regular,58,True,2,4708.03,2354.02,2023-11-01,2023-11-23,4708.03,22.0,22.0,True,2023-11
8426,markbrown@example.org,Dana,Ramirez,USA,Dianastad,2022-06-23,email_campaign,regular,31,True,0,0.0,,,,,,,True,
8427,nicholasgibson@example.com,Ryan,Frazier,India,West Victoria,2024-02-18,paid_search,premium,50,True,14,19907.14,1421.94,2024-02-19,2024-03-28,19907.14,38.0,2.9,False,2024-02
8428,gregoryanderson@example.org,Andrea,Griffin,India,Port Charles,2022-11-13,organic_search,premium,33,True,4,2329.64,582.41,2022-11-17,2022-12-20,2329.64,33.0,11.0,True,2022-11
